id,name,city,country,continent,climate,budget,group_size,vibe,best_months,typical_cost_per_day_usd,activities,description,tags
Hoi An-Vietnam-724846,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$$,Couple,Historic,"February, August, June",467,"castles, old towns","Hoi An, Vietnam blends historic and temperate vibes—great for couple trips. Expect castles, old towns. Best in February, August, June.",Historic;Temperate;Asia
Hoi An-Vietnam-377395,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$,Couple,Nature,"July, August, February",246,"wildlife, lakes","Hoi An, Vietnam blends nature and temperate vibes—great for couple trips. Expect wildlife, lakes. Best in July, August, February.",Nature;Temperate;Asia
Hoi An-Vietnam-521856,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$,Group,Nature,"May, January, October",87,"national parks, waterfalls","Hoi An, Vietnam blends nature and temperate vibes—great for group trips. Expect national parks, waterfalls. Best in May, January, October.",Nature;Temperate;Asia
Hoi An-Vietnam-714928,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Tropical,$$$,Family,Nature,"April, November, December",587,"waterfalls, lakes","Hoi An, Vietnam blends nature and tropical vibes—great for family trips. Expect waterfalls, lakes. Best in April, November, December.",Nature;Tropical;Asia
Hoi An-Vietnam-95511,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Tropical,$$$,Solo,Culture,"May, August, January",317,"theaters, historic districts","Hoi An, Vietnam blends culture and tropical vibes—great for solo trips. Expect theaters, historic districts. Best in May, August, January.",Culture;Tropical;Asia
Hoi An-Vietnam-958860,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$$,Group,Nature,"March, April, December",506,"waterfalls, lakes","Hoi An, Vietnam blends nature and temperate vibes—great for group trips. Expect waterfalls, lakes. Best in March, April, December.",Nature;Temperate;Asia
Hoi An-Vietnam-791785,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Tropical,$$,Group,Nature,"May, June, February",136,"lakes, national parks","Hoi An, Vietnam blends nature and tropical vibes—great for group trips. Expect lakes, national parks. Best in May, June, February.",Nature;Tropical;Asia
Hoi An-Vietnam-477877,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$$,Family,Nightlife,"February, July, January",313,"live music, rooftops","Hoi An, Vietnam blends nightlife and temperate vibes—great for family trips. Expect live music, rooftops. Best in February, July, January.",Nightlife;Temperate;Asia
Hoi An-Vietnam-650641,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$$,Group,Beach,"November, June, February",262,"surfing, clear waters","Hoi An, Vietnam blends beach and temperate vibes—great for group trips. Expect surfing, clear waters. Best in November, June, February.",Beach;Temperate;Asia
Hoi An-Vietnam-123343,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$$,Couple,Food,"November, February, August",459,"food tours, local specialties","Hoi An, Vietnam blends food and temperate vibes—great for couple trips. Expect food tours, local specialties. Best in November, February, August.",Food;Temperate;Asia
Hoi An-Vietnam-408524,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Tropical,$,Family,Culture,"August, February, November",48,"local markets, theaters","Hoi An, Vietnam blends culture and tropical vibes—great for family trips. Expect local markets, theaters. Best in August, February, November.",Culture;Tropical;Asia
Hoi An-Vietnam-428940,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$$,Group,Historic,"October, March, July",565,"ruins, ancient sites","Hoi An, Vietnam blends historic and temperate vibes—great for group trips. Expect ruins, ancient sites. Best in October, March, July.",Historic;Temperate;Asia
Hoi An-Vietnam-719987,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Tropical,$$$,Family,Nature,"April, August, November",300,"wildlife, lakes","Hoi An, Vietnam blends nature and tropical vibes—great for family trips. Expect wildlife, lakes. Best in April, August, November.",Nature;Tropical;Asia
Hoi An-Vietnam-223409,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$,Group,Beach,"May, April, February",82,"clear waters, snorkeling","Hoi An, Vietnam blends beach and temperate vibes—great for group trips. Expect clear waters, snorkeling. Best in May, April, February.",Beach;Temperate;Asia
Hoi An-Vietnam-227441,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Tropical,$$,Couple,Adventure,"March, October, April",250,"hiking, zip-lining","Hoi An, Vietnam blends adventure and tropical vibes—great for couple trips. Expect hiking, zip-lining. Best in March, October, April.",Adventure;Tropical;Asia
Hoi An-Vietnam-694169,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$,Solo,Nightlife,"May, March, November",47,"live music, clubs","Hoi An, Vietnam blends nightlife and temperate vibes—great for solo trips. Expect live music, clubs. Best in May, March, November.",Nightlife;Temperate;Asia
Hoi An-Vietnam-55944,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Tropical,$,Family,Adventure,"April, October, June",56,"hiking, zip-lining","Hoi An, Vietnam blends adventure and tropical vibes—great for family trips. Expect hiking, zip-lining. Best in April, October, June.",Adventure;Tropical;Asia
Hoi An-Vietnam-623503,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$$,Solo,Culture,"December, February, August",512,"historic districts, local markets","Hoi An, Vietnam blends culture and temperate vibes—great for solo trips. Expect historic districts, local markets. Best in December, February, August.",Culture;Temperate;Asia
Hoi An-Vietnam-33663,"Hoi An, Vietnam",Hoi An,Vietnam,Asia,Temperate,$$$,Couple,Relaxation,"October, January, September",579,"slow cafés, sunbathing","Hoi An, Vietnam blends relaxation and temperate vibes—great for couple trips. Expect slow cafés, sunbathing. Best in October, January, September.",Relaxation;Temperate;Asia
Luang Prabang-Laos-338758,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$,Group,Adventure,"November, February, August",120,"volcano treks, hiking","Luang Prabang, Laos blends adventure and temperate vibes—great for group trips. Expect volcano treks, hiking. Best in November, February, August.",Adventure;Temperate;Asia
Luang Prabang-Laos-557329,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Tropical,$,Family,Culture,"October, November, December",78,"theaters, local markets","Luang Prabang, Laos blends culture and tropical vibes—great for family trips. Expect theaters, local markets. Best in October, November, December.",Culture;Tropical;Asia
Luang Prabang-Laos-932230,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$$,Group,Nature,"February, December, September",481,"wildlife, lakes","Luang Prabang, Laos blends nature and temperate vibes—great for group trips. Expect wildlife, lakes. Best in February, December, September.",Nature;Temperate;Asia
Luang Prabang-Laos-698416,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$,Group,Nightlife,"July, December, February",180,"live music, bars","Luang Prabang, Laos blends nightlife and temperate vibes—great for group trips. Expect live music, bars. Best in July, December, February.",Nightlife;Temperate;Asia
Luang Prabang-Laos-781758,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$,Group,Nature,"February, December, November",46,"national parks, wildlife","Luang Prabang, Laos blends nature and temperate vibes—great for group trips. Expect national parks, wildlife. Best in February, December, November.",Nature;Temperate;Asia
Luang Prabang-Laos-431764,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Tropical,$$$,Solo,Beach,"October, September, November",312,"island hopping, clear waters","Luang Prabang, Laos blends beach and tropical vibes—great for solo trips. Expect island hopping, clear waters. Best in October, September, November.",Beach;Tropical;Asia
Luang Prabang-Laos-533060,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$$,Solo,Beach,"May, October, December",545,"island hopping, snorkeling","Luang Prabang, Laos blends beach and temperate vibes—great for solo trips. Expect island hopping, snorkeling. Best in May, October, December.",Beach;Temperate;Asia
Luang Prabang-Laos-602987,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Tropical,$$$,Group,Nightlife,"April, February, June",392,"live music, clubs","Luang Prabang, Laos blends nightlife and tropical vibes—great for group trips. Expect live music, clubs. Best in April, February, June.",Nightlife;Tropical;Asia
Luang Prabang-Laos-737833,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$$,Solo,Nightlife,"October, November, May",389,"clubs, rooftops","Luang Prabang, Laos blends nightlife and temperate vibes—great for solo trips. Expect clubs, rooftops. Best in October, November, May.",Nightlife;Temperate;Asia
Luang Prabang-Laos-777962,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$,Solo,Nature,"March, December, October",136,"lakes, national parks","Luang Prabang, Laos blends nature and temperate vibes—great for solo trips. Expect lakes, national parks. Best in March, December, October.",Nature;Temperate;Asia
Luang Prabang-Laos-327775,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Tropical,$$$,Couple,Adventure,"July, December, August",439,"rafting, zip-lining","Luang Prabang, Laos blends adventure and tropical vibes—great for couple trips. Expect rafting, zip-lining. Best in July, December, August.",Adventure;Tropical;Asia
Luang Prabang-Laos-695093,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Tropical,$,Couple,Beach,"March, October, January",68,"snorkeling, surfing","Luang Prabang, Laos blends beach and tropical vibes—great for couple trips. Expect snorkeling, surfing. Best in March, October, January.",Beach;Tropical;Asia
Luang Prabang-Laos-117276,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$$,Group,City,"July, May, April",470,"architecture, shopping","Luang Prabang, Laos blends city and temperate vibes—great for group trips. Expect architecture, shopping. Best in July, May, April.",City;Temperate;Asia
Luang Prabang-Laos-317061,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$$,Family,Nature,"January, April, July",354,"national parks, lakes","Luang Prabang, Laos blends nature and temperate vibes—great for family trips. Expect national parks, lakes. Best in January, April, July.",Nature;Temperate;Asia
Luang Prabang-Laos-185229,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Tropical,$$,Family,Nightlife,"June, February, January",210,"rooftops, live music","Luang Prabang, Laos blends nightlife and tropical vibes—great for family trips. Expect rooftops, live music. Best in June, February, January.",Nightlife;Tropical;Asia
Luang Prabang-Laos-458409,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$$,Couple,Culture,"September, December, June",271,"museums, local markets","Luang Prabang, Laos blends culture and temperate vibes—great for couple trips. Expect museums, local markets. Best in September, December, June.",Culture;Temperate;Asia
Luang Prabang-Laos-121768,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$,Family,Adventure,"October, July, December",58,"volcano treks, safaris","Luang Prabang, Laos blends adventure and temperate vibes—great for family trips. Expect volcano treks, safaris. Best in October, July, December.",Adventure;Temperate;Asia
Luang Prabang-Laos-256135,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Tropical,$$,Couple,City,"October, August, June",127,"architecture, shopping","Luang Prabang, Laos blends city and tropical vibes—great for couple trips. Expect architecture, shopping. Best in October, August, June.",City;Tropical;Asia
Luang Prabang-Laos-81089,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Temperate,$$$,Solo,City,"July, May, June",336,"shopping, galleries","Luang Prabang, Laos blends city and temperate vibes—great for solo trips. Expect shopping, galleries. Best in July, May, June.",City;Temperate;Asia
Luang Prabang-Laos-269402,"Luang Prabang, Laos",Luang Prabang,Laos,Asia,Tropical,$$$,Couple,Food,"June, December, March",324,"fine dining, street food","Luang Prabang, Laos blends food and tropical vibes—great for couple trips. Expect fine dining, street food. Best in June, December, March.",Food;Tropical;Asia
Siem Reap-Cambodia-797788,"Siem Reap, Cambodia",Siem Reap,Cambodia,Asia,Tropical,$$$,Couple,Nightlife,"November, February, March",538,"rooftops, bars","Siem Reap, Cambodia blends nightlife and tropical vibes—great for couple trips. Expect rooftops, bars. Best in November, February, March.",Nightlife;Tropical;Asia
Siem Reap-Cambodia-318530,"Siem Reap, Cambodia",Siem Reap,Cambodia,Asia,Temperate,$$$,Family,Historic,"March, August, February",573,"old towns, ancient sites","Siem Reap, Cambodia blends historic and temperate vibes—great for family trips. Expect old towns, ancient sites. Best in March, August, February.",Historic;Temperate;Asia
Siem Reap-Cambodia-873097,"Siem Reap, Cambodia",Siem Reap,Cambodia,Asia,Tropical,$$,Solo,Nature,"May, August, November",194,"national parks, lakes","Siem Reap, Cambodia blends nature and tropical vibes—great for solo trips. Expect national parks, lakes. Best in May, August, November.",Nature;Tropical;Asia
Siem Reap-Cambodia-582242,"Siem Reap, Cambodia",Siem Reap,Cambodia,Asia,Tropical,$$$,Solo,Nature,"October, December, September",547,"lakes, wildlife","Siem Reap, Cambodia blends nature and tropical vibes—great for solo trips. Expect lakes, wildlife. Best in October, December, September.",Nature;Tropical;Asia
Siem Reap-Cambodia-473407,"Siem Reap, Cambodia",Siem Reap,Cambodia,Asia,Temperate,$$$,Couple,Adventure,"June, October, August",281,"safaris, zip-lining","Siem Reap, Cambodia blends adventure and temperate vibes—great for couple trips. Expect safaris, zip-lining. Best in June, October, August.",Adventure;Temperate;Asia
Siem Reap-Cambodia-461767,"Siem Reap, Cambodia",Siem Reap,Cambodia,Asia,Temperate,$$$,Solo,Relaxation,"September, November, March",474,"spas, yoga retreats","Siem Reap, Cambodia blends relaxation and temperate vibes—great for solo trips. Expect spas, yoga retreats. Best in September, November, March.",Relaxation;Temperate;Asia
